Num_ID,Gene_ID,transcript_ID,# of transcripts
9355,WBGene00012099,"['T27E9.9a.1', 'T27E9.9a.2', 'T27E9.9b.1']",3
9356,WBGene00012100,"['T27F2.2a.1', 'T27F2.2b.1', 'T27F2.2c.1', 'T27F2.2d.1', 'T27F2.2e.1', 'T27F2.2f.1', 'T27F2.2g.1', 'T27F2.2h.1', 'T27F2.2i.1', 'T27F2.2j.1', 'T27F2.2k.1', 'T27F2.2l.1', 'T27F2.2m.1']",13
9357,WBGene00012101,['T27F2.4.1'],1
9358,WBGene00012102,['T27F6.1.1'],1
9359,WBGene00012103,['T27F6.2.1'],1
9360,WBGene00012104,['T27F6.4.1'],1
9361,WBGene00012105,"['T27F6.6.1', 'T27F6.6.2']",2
9362,WBGene00012106,['T27F6.7.1'],1
9363,WBGene00012107,['T27F6.8.1'],1
9364,WBGene00012108,['T28A8.2.1'],1
9365,WBGene00012109,['T28A8.3.1'],1
9366,WBGene00012110,['T28A8.4.1'],1
9367,WBGene00012111,"['T28A8.5a.1', 'T28A8.5b.1']",2
9368,WBGene00012112,['T28A8.6.1'],1
9369,WBGene00012113,['T28B8.1.1'],1
9370,WBGene00012114,"['T28B8.3a.1', 'T28B8.3b.1']",2
9371,WBGene00012115,['T28B8.4.1'],1
9372,WBGene00012116,['T28B8.5.1'],1
9373,WBGene00012117,"['T28B11.1a.1', 'T28B11.1a.2', 'T28B11.1b.1']",3
9374,WBGene00012118,"['T28C6.1a.1', 'T28C6.1b.1', 'T28C6.1c.1', 'T28C6.1d.1', 'T28C6.1e.1', 'T28C6.1f.1', 'T28C6.1g.1', 'T28C6.1h.1', 'T28C6.1i.1']",9
9375,WBGene00012119,['T28C6.3.1'],1
9376,WBGene00012120,['T28C6.5.1'],1
9377,WBGene00012121,"['T28C6.7a.1', 'T28C6.7b.1', 'T28C6.7c.1', 'T28C6.7d.1']",4
9378,WBGene00012122,"['T28C6.8.1', 'T28C6.8.2']",2
9379,WBGene00012123,['T28D6.3.1'],1
9380,WBGene00012124,['T28D6.4.1'],1
9381,WBGene00012125,"['T28D6.5a.1', 'T28D6.5b.1', 'T28D6.5c.1', 'T28D6.5d.1', 'T28D6.5e.1', 'T28D6.5f.1', 'T28D6.5g.1']",7
9382,WBGene00012126,"['T28D6.6a.1', 'T28D6.6b.1']",2
9383,WBGene00012127,['T28D6.7.1'],1
9384,WBGene00012128,"['T28F3.1a.1', 'T28F3.1b.1']",2
9385,WBGene00012130,"['T28F3.4a.1', 'T28F3.4b.1']",2
9386,WBGene00012131,"['T28F3.5a.1', 'T28F3.5b.1']",2
9387,WBGene00012132,['T28F3.6.1'],1
9388,WBGene00012134,['T28F3.8.1'],1
9389,WBGene00012135,['T28F3.9.1'],1
9390,WBGene00012136,"['T28F4.1.1', 'T28F4.1.2']",2
9391,WBGene00012137,['T28F4.2.1'],1
9392,WBGene00012138,"['T28F4.3.1', 'T28F4.3.2']",2
9393,WBGene00012139,"['T28F4.4a.1', 'T28F4.4a.2', 'T28F4.4a.3', 'T28F4.4a.4', 'T28F4.4b.1']",5
9394,WBGene00012140,"['T28F4.5.1', 'T28F4.5.2']",2
9395,WBGene00012142,"['T28H10.1a.1', 'T28H10.1b.1']",2
9396,WBGene00012143,['T28H10.2.1'],1
9397,WBGene00012144,['T28H10.3.1'],1
9398,WBGene00012145,['T28H10.4.1'],1
9399,WBGene00012146,['VB0393L.2.1'],1
9400,WBGene00012148,['VF13D12L.1.1'],1
9401,WBGene00012149,['VF13D12L.3.1'],1
9402,WBGene00012150,['VF39H2L.1.1'],1
9403,WBGene00012151,['VH15N14R.1.1'],1
9404,WBGene00012152,['VK10D6R.1.1'],1
9405,WBGene00012155,"['VW02B12L.2.1', 'VW02B12L.2.2']",2
9406,WBGene00012156,['VW02B12L.3.1'],1
9407,WBGene00012157,['VW02B12L.4.1'],1
9408,WBGene00012158,"['VW06B3R.1a.1', 'VW06B3R.1b.1']",2
9409,WBGene00012159,['VY10G11R.1.1'],1
9410,WBGene00012162,"['VZC374L.1a.1', 'VZC374L.1b.1']",2
9411,WBGene00012163,['VZK822L.2.1'],1
9412,WBGene00012164,"['W01A8.2a.1', 'W01A8.2a.2', 'W01A8.2a.3']",3
9413,WBGene00012165,['W01A8.3.1'],1
9414,WBGene00012166,['W01A8.4.1'],1
9415,WBGene00012167,['W01A8.5.1'],1
9416,WBGene00012168,['W01A8.6.1'],1
9417,WBGene00012169,['W01B6.2.1'],1
9418,WBGene00012170,['W01B6.3.1'],1
9419,WBGene00012171,['W01B6.4.1'],1
9420,WBGene00012172,['W01B6.5.1'],1
9421,WBGene00012173,['W01B6.6.1'],1
9422,WBGene00012174,['W01B6.8.1'],1
9423,WBGene00012175,"['W01C9.1a.1', 'W01C9.1b.1']",2
9424,WBGene00012176,['W01C9.2.1'],1
9425,WBGene00012177,['W01C9.4.1'],1
9426,WBGene00012178,"['W01C9.5a.1', 'W01C9.5b.1', 'W01C9.5c.1']",3
9427,WBGene00012179,['W01D2.1.1'],1
9428,WBGene00012180,"['W01D2.3a.1', 'W01D2.3b.1']",2
9429,WBGene00012181,['W01D2.4.1'],1
9430,WBGene00012182,"['W01D2.5a.1', 'W01D2.5a.2', 'W01D2.5b.1']",3
9431,WBGene00012183,['W01D2.6.1'],1
9432,WBGene00012184,"['W01F3.1a.1', 'W01F3.1b.1']",2
9433,WBGene00012185,['W01F3.2.1'],1
9434,WBGene00012186,"['W01F3.3a.1', 'W01F3.3b.1', 'W01F3.3c.1', 'W01F3.3d.1', 'W01F3.3e.1', 'W01F3.3f.1', 'W01F3.3g.1', 'W01F3.3h.1']",8
9435,WBGene00012187,['W01G7.3.1'],1
9436,WBGene00012188,['W01G7.4.1'],1
9437,WBGene00012190,['W02A2.5.1'],1
9438,WBGene00012191,"['W02A2.8a.1', 'W02A2.8b.1', 'W02A2.8c.1']",3
9439,WBGene00012192,['W02A11.1.1'],1
9440,WBGene00012193,"['W02A11.2.1', 'W02A11.2.2']",2
9441,WBGene00012194,['W02A11.3.1'],1
9442,WBGene00012195,['W02A11.5.1'],1
9443,WBGene00012196,['W02A11.8.1'],1
9444,WBGene00012197,"['W02B8.1.1', 'W02B8.1.2']",2
9445,WBGene00012198,['W02B8.2.1'],1
9446,WBGene00012199,['W02B8.3.1'],1
9447,WBGene00012201,['W02B12.1.1'],1
9448,WBGene00012203,"['W02B12.8a.1', 'W02B12.8b.1']",2
9449,WBGene00012204,"['W02B12.9a.1', 'W02B12.9b.1', 'W02B12.9c.1', 'W02B12.9d.1']",4
9450,WBGene00012205,['W02B12.10.1'],1
9451,WBGene00012206,['W02B12.11.1'],1
9452,WBGene00012207,"['W02B12.12a.1', 'W02B12.12b.1']",2
9453,WBGene00012208,"['W02D9.2a.1', 'W02D9.2b.1', 'W02D9.2c.1']",3
9454,WBGene00012209,['W02D9.3.1'],1
9455,WBGene00012210,['W02D9.4.1'],1
9456,WBGene00012211,['W02D9.5.1'],1
9457,WBGene00012212,['W02D9.6.1'],1
9458,WBGene00012213,['W02D9.7.1'],1
9459,WBGene00012214,['W02D9.8.1'],1
9460,WBGene00012215,['W02D9.9.1'],1
9461,WBGene00012216,['W02D9.10.1'],1
9462,WBGene00012217,"['W02H3.1a.1', 'W02H3.1b.1']",2
9463,WBGene00012219,['W03C9.1.1'],1
9464,WBGene00012220,['W03C9.2.1'],1
9465,WBGene00012221,['W03C9.5.1'],1
9466,WBGene00012222,['W03C9.6.1'],1
9467,WBGene00012223,['W03C9.8.1'],1
9468,WBGene00012224,['W03G11.2.1'],1
9469,WBGene00012225,['W03G11.3.1'],1
9470,WBGene00012226,"['W03G11.4.1', 'W03G11.4.2', 'W03G11.4.3', 'W03G11.4.4']",4
9471,WBGene00012227,['W03H9.1.1'],1
9472,WBGene00012228,"['W03H9.2b.1', 'W03H9.2b.2']",2
9473,WBGene00012230,"['W03H9.4a.1', 'W03H9.4b.1', 'W03H9.4c.1']",3
9474,WBGene00012231,['W04A4.2.1'],1
9475,WBGene00012232,['W04A4.3.1'],1
9476,WBGene00012233,"['W04A4.4a.1', 'W04A4.4b.1']",2
9477,WBGene00012234,['W04A4.5.1'],1
9478,WBGene00012235,['W04A4.6.1'],1
9479,WBGene00012236,"['W04A8.1a.1', 'W04A8.1b.1', 'W04A8.1c.1']",3
9480,WBGene00012237,['W04A8.2.1'],1
9481,WBGene00012238,['W04A8.3.1'],1
9482,WBGene00012239,"['W04A8.4a.1', 'W04A8.4a.2']",2
9483,WBGene00012240,['W04A8.5.1'],1
9484,WBGene00012241,"['W04A8.6a.1', 'W04A8.6b.1']",2
9485,WBGene00012242,"['W04D2.2a.1', 'W04D2.2c.1']",2
9486,WBGene00012243,['W04D2.4.1'],1
9487,WBGene00012244,['W04D2.5.1'],1
9488,WBGene00012245,"['W04D2.6a.1', 'W04D2.6b.1', 'W04D2.6c.1']",3
9489,WBGene00012246,['W04E12.1.1'],1
9490,WBGene00012247,['W04E12.2.1'],1
9491,WBGene00012248,['W04E12.3.1'],1
9492,WBGene00012249,['W04E12.4.1'],1
9493,WBGene00012250,"['W04E12.5a.1', 'W04E12.5b.1']",2
9494,WBGene00012251,['W04E12.6.1'],1
9495,WBGene00012252,['W04E12.7.1'],1
9496,WBGene00012253,['W04E12.8.1'],1
9497,WBGene00012254,['W04E12.9.1'],1
9498,WBGene00012255,"['W04G3.1a.1', 'W04G3.1b.1']",2
9499,WBGene00012256,['W04G3.2.1'],1
9500,WBGene00012257,['W04G3.3.1'],1
9501,WBGene00012258,['W04G3.5.1'],1
9502,WBGene00012259,"['W04G3.6a.1', 'W04G3.6b.1', 'W04G3.6c.1', 'W04G3.6d.1']",4
9503,WBGene00012260,['W04G3.7.1'],1
9504,WBGene00012261,['W04G3.8.1'],1
9505,WBGene00012264,['W04G5.3.1'],1
9506,WBGene00012265,['W04G5.4.1'],1
9507,WBGene00012266,['W04G5.5.1'],1
9508,WBGene00012267,['W04G5.7.1'],1
9509,WBGene00012268,['W04G5.8.1'],1
9510,WBGene00012269,['W04G5.9.1'],1
9511,WBGene00012270,['W04G5.10.1'],1
9512,WBGene00012271,['W05B2.2.1'],1
9513,WBGene00012272,['W05B2.4.1'],1
9514,WBGene00012274,"['W05B5.1a.1', 'W05B5.1b.1', 'W05B5.1c.1', 'W05B5.1d.1', 'W05B5.1e.1', 'W05B5.1f.1', 'W05B5.1g.1']",7
9515,WBGene00012275,['W05B5.2.1'],1
9516,WBGene00012276,['W05B10.1.1'],1
9517,WBGene00012277,"['W05B10.2.1', 'W05B10.2.2', 'W05B10.2.3']",3
9518,WBGene00012278,['W05B10.3.1'],1
9519,WBGene00012279,['W05B10.4.1'],1
9520,WBGene00012280,['W05E10.1.1'],1
9521,WBGene00012281,['W05E10.2.1'],1
9522,WBGene00012282,"['W05E10.5a.1', 'W05E10.5b.1', 'W05E10.5c.1']",3
9523,WBGene00012283,['W05H5.1.1'],1
9524,WBGene00012285,['W05H5.3.1'],1
9525,WBGene00012286,['W05H5.5.1'],1
9526,WBGene00012287,['W05H5.6.1'],1
9527,WBGene00012288,['W05H5.7.1'],1
9528,WBGene00012289,['W05H12.1.1'],1
9529,WBGene00012291,"['W06A7.2a.1', 'W06A7.2b.1']",2
9530,WBGene00012293,"['W06A7.4a.1', 'W06A7.4b.1']",2
9531,WBGene00012294,['W06A7.5.1'],1
9532,WBGene00012295,"['W06B3.1.1', 'W06B3.1.2']",2
9533,WBGene00012296,"['W06D4.2.1', 'W06D4.2.2']",2
9534,WBGene00012297,['W06D4.3.1'],1
9535,WBGene00012298,['W06D4.4.1'],1
9536,WBGene00012299,['W06D11.1.1'],1
9537,WBGene00012300,['W06D11.2.1'],1
9538,WBGene00012301,['W06D11.3.1'],1
9539,WBGene00012302,['W06D11.4.1'],1
9540,WBGene00012303,['W06D11.5.1'],1
9541,WBGene00012304,['W06D12.1.1'],1
9542,WBGene00012305,['W06D12.6.1'],1
9543,WBGene00012306,"['W06F12.2a.1', 'W06F12.2b.1', 'W06F12.2d.1', 'W06F12.2e.1']",4
9544,WBGene00012307,['W06F12.3.1'],1
9545,WBGene00012308,['W06G6.1.1'],1
9546,WBGene00012309,['W06G6.2.1'],1
9547,WBGene00012310,['W06G6.7.1'],1
9548,WBGene00012311,['W06G6.9.1'],1
9549,WBGene00012312,['W06G6.10.1'],1
9550,WBGene00012313,['W06G6.11.1'],1
9551,WBGene00012314,['W06G6.12.1'],1
9552,WBGene00012315,['W06H3.1.1'],1
9553,WBGene00012316,"['W06H3.3a.1', 'W06H3.3b.1']",2
9554,WBGene00012317,['W06H12.1.1'],1
9555,WBGene00012318,['W07A8.1.1'],1
9556,WBGene00012319,"['W07A8.2a.1', 'W07A8.2a.2', 'W07A8.2b.1', 'W07A8.2b.2', 'W07A8.2c.1', 'W07A8.2d.1', 'W07A8.2e.1']",7
9557,WBGene00012321,['W07A8.5.1'],1
9558,WBGene00012322,"['W07A12.4a.1', 'W07A12.4b.1', 'W07A12.4c.1', 'W07A12.4d.1']",4
9559,WBGene00012323,['W07A12.6.1'],1
9560,WBGene00012324,['W07A12.7.1'],1
9561,WBGene00012325,['W07A12.8.1'],1
9562,WBGene00012326,"['W07E11.1a.1', 'W07E11.1b.1']",2
9563,WBGene00012328,['W07G1.1.1'],1
9564,WBGene00012329,['W07G1.2.1'],1
9565,WBGene00012330,"['W07G1.3.1', 'W07G1.3.2']",2
9566,WBGene00012332,"['W07G1.5a.1', 'W07G1.5b.1']",2
9567,WBGene00012333,['W07G1.6.1'],1
9568,WBGene00012334,['W07G1.7.1'],1
9569,WBGene00012335,['W07G4.1.1'],1
9570,WBGene00012336,['W07G4.2.1'],1
9571,WBGene00012337,['W07G4.3.1'],1
9572,WBGene00012339,['W07G4.5.1'],1
9573,WBGene00012340,"['W08D2.3a.1', 'W08D2.3c.1']",2
9574,WBGene00012341,"['W08D2.5a.1', 'W08D2.5b.1', 'W08D2.5c.1']",3
9575,WBGene00012342,['W08D2.7.1'],1
9576,WBGene00012343,['W08E3.2.1'],1
9577,WBGene00012344,"['W08E3.3a.1', 'W08E3.3a.2', 'W08E3.3b.1']",3
9578,WBGene00012345,"['W08E3.4a.1', 'W08E3.4b.1']",2
9579,WBGene00012346,['W08G11.1.1'],1
9580,WBGene00012347,"['W08G11.3a.1', 'W08G11.3a.2', 'W08G11.3b.1', 'W08G11.3c.1']",4
9581,WBGene00012348,['W08G11.4.1'],1
9582,WBGene00012349,['W08G11.5.1'],1
9583,WBGene00012351,['W09C5.1.1'],1
9584,WBGene00012352,['W09C5.5.1'],1
9585,WBGene00012353,"['W09C5.7a.1', 'W09C5.7b.1', 'W09C5.7c.1']",3
9586,WBGene00012354,['W09C5.8.1'],1
9587,WBGene00012356,"['W09D6.1a.1', 'W09D6.1a.2', 'W09D6.1b.1', 'W09D6.1c.1']",4
9588,WBGene00012357,['W09D6.4.1'],1
9589,WBGene00012358,['W09D6.5.1'],1
9590,WBGene00012359,"['W09D10.1.1', 'W09D10.1.2']",2
9591,WBGene00012360,"['W09D10.2.1', 'W09D10.2.2']",2
9592,WBGene00012361,['W09D10.3.1'],1
9593,WBGene00012362,['W09D10.4.1'],1
9594,WBGene00012363,"['W09D10.5a.1', 'W09D10.5b.1']",2
9595,WBGene00012364,"['W09D12.1a.1', 'W09D12.1b.1']",2
9596,WBGene00012365,"['W09G3.1a.1', 'W09G3.1b.1', 'W09G3.1b.2']",3
9597,WBGene00012366,['W09G3.2.1'],1
9598,WBGene00012369,"['W09G3.6a.1', 'W09G3.6b.1']",2
9599,WBGene00012370,"['W09G3.7a.1', 'W09G3.7b.1']",2
9600,WBGene00012371,"['W09G3.8a.1', 'W09G3.8b.1']",2
9601,WBGene00012372,"['W09H1.1a.1', 'W09H1.1b.1', 'W09H1.1c.1', 'W09H1.1d.1']",4
9602,WBGene00012373,['W09H1.3.1'],1
9603,WBGene00012374,"['W09H1.4.1', 'W09H1.4.2']",2
9604,WBGene00012375,['W09H1.5.1'],1
9605,WBGene00012376,"['W10D5.2.1', 'W10D5.2.2']",2
9606,WBGene00012378,['W10G6.1.1'],1
9607,WBGene00012379,['Y1A5A.1.1'],1
9608,WBGene00012381,"['Y2H9A.4a.1', 'Y2H9A.4b.1', 'Y2H9A.4c.1', 'Y2H9A.4d.1', 'Y2H9A.4e.1']",5
9609,WBGene00012382,['Y5F2A.1.1'],1
9610,WBGene00012383,['Y5F2A.2.1'],1
9611,WBGene00012385,['Y5F2A.4.1'],1
9612,WBGene00012386,"['Y6B3A.1a.1', 'Y6B3A.1b.1']",2
9613,WBGene00012387,['Y6B3B.1.1'],1
9614,WBGene00012389,['Y6B3B.4.1'],1
9615,WBGene00012390,"['Y6B3B.5a.1', 'Y6B3B.5a.2', 'Y6B3B.5b.1']",3
9616,WBGene00012391,"['Y6B3B.7a.1', 'Y6B3B.7a.2', 'Y6B3B.7b.1', 'Y6B3B.7b.2']",4
9617,WBGene00012393,"['Y6B3B.9a.1', 'Y6B3B.9b.1']",2
9618,WBGene00012394,['Y6B3B.11.1'],1
9619,WBGene00012395,['Y6D1A.1.1'],1
9620,WBGene00012396,['Y6D1A.2.1'],1
9621,WBGene00012397,['Y6E2A.1.1'],1
9622,WBGene00012398,"['Y6E2A.4.1', 'Y6E2A.4.2']",2
9623,WBGene00012399,['Y6E2A.5.1'],1
9624,WBGene00012400,['Y6E2A.7.1'],1
9625,WBGene00012401,['Y6E2A.8.1'],1
9626,WBGene00012402,"['Y6E2A.9a.1', 'Y6E2A.9b.1']",2
9627,WBGene00012404,['Y6G8.2a.1'],1
9628,WBGene00012405,['Y6G8.3.1'],1
9629,WBGene00012406,['Y6G8.4.1'],1
9630,WBGene00012407,['Y7A5A.1.1'],1
9631,WBGene00012408,['Y7A5A.2.1'],1
9632,WBGene00012409,['Y7A5A.3.1'],1
9633,WBGene00012411,['Y7A5A.5.1'],1
9634,WBGene00012412,['Y7A5A.6.1'],1
9635,WBGene00012413,['Y7A5A.7.1'],1
9636,WBGene00012414,"['Y7A5A.8.1', 'Y7A5A.8.2']",2
9637,WBGene00012415,['Y7A5A.9.1'],1
9638,WBGene00012416,['Y7A9A.1.1'],1
9639,WBGene00012420,['Y7A9D.1.1'],1
9640,WBGene00012421,"['Y9C2UA.1a.1', 'Y9C2UA.1a.2', 'Y9C2UA.1a.3', 'Y9C2UA.1a.4', 'Y9C2UA.1a.5', 'Y9C2UA.1b.1', 'Y9C2UA.1c.1', 'Y9C2UA.1d.1']",8
9641,WBGene00012423,"['Y10G11A.1a.1', 'Y10G11A.1b.1']",2
9642,WBGene00012424,"['Y10G11A.2a.1', 'Y10G11A.2b.1']",2
9643,WBGene00012425,"['Y10G11A.3a.1', 'Y10G11A.3b.1']",2
9644,WBGene00012428,"['Y11D7A.3a.1', 'Y11D7A.3b.1', 'Y11D7A.3c.1']",3
9645,WBGene00012429,['Y11D7A.5.1'],1
9646,WBGene00012431,['Y11D7A.7.1'],1
9647,WBGene00012432,['Y11D7A.8.1'],1
9648,WBGene00012433,['Y11D7A.9.1'],1
9649,WBGene00012434,"['Y11D7A.10a.1', 'Y11D7A.10c.1', 'Y11D7A.10d.1']",3
9650,WBGene00012435,"['Y11D7A.12a.1', 'Y11D7A.12b.1', 'Y11D7A.12c.1']",3
9651,WBGene00012436,['Y11D7A.13.1'],1
9652,WBGene00012437,['Y11D7A.14.1'],1
9653,WBGene00012439,['Y12A6A.1.1'],1
9654,WBGene00012440,['Y12A6A.2.1'],1
9655,WBGene00012441,['Y15E3A.2.1'],1
9656,WBGene00012442,['Y15E3A.3.1'],1
9657,WBGene00012443,['Y15E3A.4.1'],1
9658,WBGene00012444,"['Y15E3A.5.1', 'Y15E3A.5.2']",2
9659,WBGene00012445,['Y16B4A.2.1'],1
9660,WBGene00012446,['Y17D7A.1.1'],1
9661,WBGene00012448,['Y17D7A.4.1'],1
9662,WBGene00012449,"['Y17D7B.1a.1', 'Y17D7B.1b.1']",2
9663,WBGene00012450,['Y17D7B.2.1'],1
9664,WBGene00012451,['Y17D7B.3.1'],1
9665,WBGene00012452,['Y17D7B.4.1'],1
9666,WBGene00012454,['Y17D7B.6.1'],1
9667,WBGene00012455,['Y17D7C.1a.1'],1
9668,WBGene00012456,['Y17D7C.2.1'],1
9669,WBGene00012457,['Y17G7B.1.1'],1
9670,WBGene00012458,"['Y17G7B.2a.1', 'Y17G7B.2b.1', 'Y17G7B.2d.1', 'Y17G7B.2e.1']",4
9671,WBGene00012459,['Y17G7B.3.1'],1
9672,WBGene00012460,['Y17G7B.4.1'],1
9673,WBGene00012461,"['Y17G7B.6a.1', 'Y17G7B.6b.1', 'Y17G7B.6c.1', 'Y17G7B.6d.1']",4
9674,WBGene00012462,['Y17G7B.8.1'],1
9675,WBGene00012463,"['Y17G7B.10a.1', 'Y17G7B.10a.2', 'Y17G7B.10a.3', 'Y17G7B.10a.4', 'Y17G7B.10a.5', 'Y17G7B.10a.6', 'Y17G7B.10b.1']",7
9676,WBGene00012464,['Y17G7B.11.1'],1
9677,WBGene00012465,['Y17G7B.12.1'],1
9678,WBGene00012466,['Y17G7B.13.1'],1
9679,WBGene00012467,['Y17G7B.14.1'],1
9680,WBGene00012468,"['Y17G7B.17.1', 'Y17G7B.17.2']",2
9681,WBGene00012469,"['Y17G7B.18a.1', 'Y17G7B.18b.1']",2
9682,WBGene00012471,"['Y17G7B.20a.1', 'Y17G7B.20a.2', 'Y17G7B.20a.3', 'Y17G7B.20b.1', 'Y17G7B.20c.1', 'Y17G7B.20c.2', 'Y17G7B.20c.3']",7
9683,WBGene00012472,"['Y17G7B.21a.1', 'Y17G7B.21b.1']",2
9684,WBGene00012473,['Y17G7B.22.1'],1
9685,WBGene00012474,['Y18D10A.1.1'],1
9686,WBGene00012475,['Y18D10A.2.1'],1
9687,WBGene00012476,['Y18D10A.3.1'],1
9688,WBGene00012477,['Y18D10A.4.1'],1
9689,WBGene00012478,['Y18D10A.8.1'],1
9690,WBGene00012479,['Y18D10A.9.1'],1
9691,WBGene00012480,['Y18D10A.10.1'],1
9692,WBGene00012481,['Y18D10A.11.1'],1
9693,WBGene00012482,['Y18D10A.12.1'],1
9694,WBGene00012483,['Y18D10A.16.1'],1
9695,WBGene00012484,['Y18D10A.17.1'],1
9696,WBGene00012486,['Y18D10A.21.1'],1
9697,WBGene00012487,['Y18D10A.23.1'],1
9698,WBGene00012488,['Y18D10A.24.1'],1
9699,WBGene00012489,['Y19D2B.1.1'],1
9700,WBGene00012490,['Y19D2B.2.1'],1
9701,WBGene00012491,"['Y20C6A.1a.1', 'Y20C6A.1b.1']",2
9702,WBGene00012492,['Y20C6A.2.1'],1
9703,WBGene00012494,"['Y22F5A.1a.1', 'Y22F5A.1b.1']",2
9704,WBGene00012496,"['Y24F12A.1a.1', 'Y24F12A.1b.1']",2
9705,WBGene00012497,"['Y24F12A.2a.1', 'Y24F12A.2b.1']",2
9706,WBGene00012500,['Y26D4A.2.1'],1
9707,WBGene00012501,['Y26D4A.3.1'],1
9708,WBGene00012502,"['Y26D4A.4a.1', 'Y26D4A.4b.1']",2
9709,WBGene00012503,['Y26D4A.5a.1'],1
9710,WBGene00012504,['Y26D4A.6.1'],1
9711,WBGene00012505,['Y26D4A.8.1'],1
9712,WBGene00012509,['Y26D4A.12.1'],1
9713,WBGene00012512,"['Y26E6A.1a.1', 'Y26E6A.1b.1']",2
9714,WBGene00012513,"['Y26E6A.2.1', 'Y26E6A.2.2']",2
9715,WBGene00012514,['Y26E6A.3.1'],1
9716,WBGene00012515,['Y26G10.1.1'],1
9717,WBGene00012516,['Y32B12A.1.1'],1
9718,WBGene00012518,['Y32B12A.3.1'],1
9719,WBGene00012520,['Y32B12A.5.1'],1
9720,WBGene00012521,"['Y32B12B.1a.1', 'Y32B12B.1b.1']",2
9721,WBGene00012522,"['Y32B12B.2a.1', 'Y32B12B.2b.1']",2
9722,WBGene00012523,['Y32B12B.3.1'],1
9723,WBGene00012524,"['Y32B12B.4a.1', 'Y32B12B.4b.1', 'Y32B12B.4c.1']",3
9724,WBGene00012525,['Y32B12C.1.1'],1
9725,WBGene00012527,"['Y32F6A.1.1', 'Y32F6A.1.2']",2
9726,WBGene00012528,"['Y32F6A.3.1', 'Y32F6A.3.2', 'Y32F6A.3.3']",3
9727,WBGene00012529,"['Y32F6A.4.1', 'Y32F6A.4.2']",2
9728,WBGene00012530,"['Y32F6A.5a.1', 'Y32F6A.5b.1']",2
9729,WBGene00012531,['Y32F6B.1.1'],1
9730,WBGene00012532,['Y32F6B.3.1'],1
9731,WBGene00012533,['Y36E3A.1.1'],1
9732,WBGene00012535,"['Y37A1A.2.1', 'Y37A1A.2.2']",2
9733,WBGene00012536,['Y37A1A.3.1'],1
9734,WBGene00012537,['Y37A1B.4.1'],1
9735,WBGene00012538,"['Y37A1B.5a.1', 'Y37A1B.5b.1']",2
9736,WBGene00012540,['Y37A1B.7.1'],1
9737,WBGene00012541,"['Y37A1B.8a.1', 'Y37A1B.8b.1']",2
9738,WBGene00012542,['Y37A1B.9.1'],1
9739,WBGene00012543,"['Y37A1C.1a.1', 'Y37A1C.1b.1', 'Y37A1C.1c.1', 'Y37A1C.1c.2', 'Y37A1C.1d.1', 'Y37A1C.1e.1', 'Y37A1C.1f.1', 'Y37A1C.1g.1', 'Y37A1C.1g.2', 'Y37A1C.1h.1']",10
9740,WBGene00012544,['Y37D8A.2.1'],1
9741,WBGene00012545,['Y37D8A.3.1'],1
9742,WBGene00012546,['Y37D8A.4.1'],1
9743,WBGene00012547,"['Y37D8A.5.1', 'Y37D8A.5.2']",2
9744,WBGene00012548,"['Y37D8A.6.1', 'Y37D8A.6.2', 'Y37D8A.6.3']",3
9745,WBGene00012549,['Y37D8A.8.1'],1
9746,WBGene00012550,['Y37D8A.10.1'],1
9747,WBGene00012551,"['Y37D8A.11a.1', 'Y37D8A.11b.1']",2
9748,WBGene00012552,['Y37D8A.12a.1'],1
9749,WBGene00012553,['Y37D8A.14.1'],1
9750,WBGene00012554,['Y37D8A.16.1'],1
9751,WBGene00012555,"['Y37D8A.17a.1', 'Y37D8A.17b.1', 'Y37D8A.17c.1', 'Y37D8A.17d.1']",4
9752,WBGene00012556,['Y37D8A.18.1'],1
9753,WBGene00012557,['Y37D8A.19.1'],1
9754,WBGene00012558,['Y37D8A.21.1'],1
9755,WBGene00012559,"['Y37D8A.22a.1', 'Y37D8A.22b.1', 'Y37D8A.22c.1', 'Y37D8A.22d.1']",4
9756,WBGene00012560,['Y37D8A.25.1'],1
9757,WBGene00012561,['Y37D8A.26.1'],1
9758,WBGene00012562,"['Y37H2A.1a.1', 'Y37H2A.1b.1']",2
9759,WBGene00012564,['Y37H2A.4.1'],1
9760,WBGene00012565,"['Y37H2A.5a.1', 'Y37H2A.5b.1']",2
9761,WBGene00012566,['Y37H2A.6.1'],1
9762,WBGene00012567,['Y37H2A.7.1'],1
9763,WBGene00012570,"['Y37H2A.10a.1', 'Y37H2A.10b.1', 'Y37H2A.10c.1']",3
9764,WBGene00012571,['Y37H2A.11.1'],1
9765,WBGene00012574,['Y37H2C.3.1'],1
9766,WBGene00012575,['Y37H2C.4.1'],1
9767,WBGene00012576,"['Y37H9A.1a.1', 'Y37H9A.1b.1']",2
9768,WBGene00012578,['Y37H9A.3.1'],1
9769,WBGene00012579,"['Y38E10A.1a.1', 'Y38E10A.1b.1']",2
9770,WBGene00012580,['Y38E10A.2.1'],1
9771,WBGene00012581,['Y38E10A.3.1'],1
9772,WBGene00012582,['Y38E10A.4.1'],1
9773,WBGene00012583,['Y38E10A.5.1'],1
9774,WBGene00012584,"['Y38E10A.6a.1', 'Y38E10A.6b.1']",2
9775,WBGene00012585,['Y38E10A.7.1'],1
9776,WBGene00012586,['Y38E10A.8.1'],1
